site_key,lat,lon,number_of_connections,total_power_kw
hash::2893377fe0491ad8,27.990738,-15.419571,2,
hash::3d29beb1e1127603,41.114964,1.215361,5,
hash::c9e0a0d6b812d730,41.336872,1.688275,3,
hash::c58088cad8388548,42.256325,2.969787,2,
hash::635d73a57ab8bd7b,41.151257,1.112952,2,
hash::05e9aaf920697b43,41.1377,1.229063,2,
hash::1a698ead9a421886,41.929665,2.245347,2,
hash::86cbab4163b3c015,41.33678,1.687874,2,
hash::bdfbf3d21ff38e59,41.115192,1.218196,5,
hash::1e379014edcd1796,41.116467,1.230811,2,
hash::c86afd07e32bfefb,40.53102,-3.661345,13,
hash::96138bca03442052,40.53097,-3.661392,10,
hash::f2656b70545e9b0a,39.85964,-3.9590676,34,
hash::155a7c9fc97927e9,41.36156,2.11886,4,
hash::2b18c84a379236f7,43.54085,-5.908474,1,
hash::81153baf57ae26a5,40.450993,-3.45864,4,
hash::d67d007f3e94ec88,41.750248,1.9033,2,
hash::e946b088dc7839ed,42.42842,-2.559644,7,
hash::8261d3bdf9adbf0f,41.186855,-4.270607,11,
hash::1e4b1e34b79ed9f3,41.898224,1.876346,2,
hash::96ca12e2f2822587,41.395004,2.131742,3,
hash::c162f4846871deab,40.29614,-3.819106,10,
hash::82e9f29895448ebe,41.501236,1.88407,2,
hash::7dfb2a88d3138a30,41.33028,2.110709,2,
hash::496d67d462c68b0b,41.232903,1.736164,5,
hash::251490016718f0e9,40.34815,-3.852317,2,
hash::8478d9349e25af2e,40.454304,-3.86924,2,
hash::abe2fd56dfe8d08f,41.351933,2.090828,5,
hash::1f53e5c8b372076c,36.736244,-3.512427,2,
hash::48e05e1ca82a868b,43.38537,-5.703455,3,
hash::9930e2afb990a510,43.3846,-5.660876,4,
hash::2dd0b5435d3cf518,43.572582,-5.926099,4,
hash::acfb820b4aa11be6,43.55275,-5.93251,3,
hash::222dcb64dd7f4c59,43.547928,-5.856443,2,
hash::7c34ba7b9cc05e80,43.556507,-5.925996,2,
hash::88038cc644d39bcc,43.54904,-5.834445,3,
hash::e24cb86ff9daeafd,43.557884,-6.283715,2,
hash::b16632259fa61b78,43.538494,-5.701656,2,
hash::9f34799bd99fab0c,43.495094,-5.717609,6,
hash::9182edf8e8e2704b,43.53497,-5.637553,3,
hash::60153c5080b4ace2,43.525787,-5.665845,6,
hash::0473c001f9e51bff,43.533997,-5.706241,5,
hash::c4e6e989dd47ae3b,43.53704,-5.656797,4,
hash::655a53ec00762b10,43.38573,-4.571241,3,
hash::f5b6290a14a3e87a,43.106342,-5.817404,6,
hash::0de5d2beab6a2756,43.438095,-4.871545,5,
hash::2ede06580cce47c4,43.530006,-6.557352,6,
hash::e5c96f98ba83891d,43.39013,-5.70127,3,
hash::0963cadb8f835081,43.3658,-5.8587,2,
hash::b53e8e64446492fb,43.3597,-5.8551,2,
hash::5bf9f87f4c63ca02,43.3679,-5.8423,2,
hash::0c4337d8029a6db7,43.3543,-5.8687,2,
hash::386ad40f60075539,43.3594,-5.85295,2,
hash::30629105d58d71f4,43.3657,-5.8463,2,
hash::7b17871492f6c262,43.3645,-5.8554,2,
hash::5a38b09b487f7324,43.38232,-5.824021,2,
hash::73eeec329c241d35,43.3637,-5.875103,2,
hash::4639f7faca821014,43.3547,-5.8508,2,
hash::f0128a81d7a0ebf9,43.3191,-5.8027,2,
hash::cc38cf3206b09874,43.3832,-5.8181,2,
hash::ac055c062c4ee9a5,43.37808,-5.79779,2,
hash::cc489742cec7651d,43.3639,-5.8363,2,
hash::63e69b76415f7975,43.36052,-5.8669,2,
hash::af8e97b326292002,43.37424,-5.857306,2,
hash::74a60740377962b2,43.36437,-5.85875,2,
hash::54ac1570ad3164d6,43.3872,-5.8266,2,
hash::19bf2972a8ad880e,43.352192,-5.861921,2,
hash::930827be812110a6,43.3536,-5.8383,2,
hash::f6d1d7eb55676d46,43.357784,-5.918521,2,
hash::f5c494477803b08f,43.36757,-5.83239,2,
hash::bf14277b9bbd4a3c,43.3698,-5.8447,2,
hash::712c073f1b6c6909,43.3538,-5.86236,2,
hash::0e52d902d1e94ab9,43.3675,-5.87701,2,
hash::dd2c99479eeb618b,43.3728,-5.8431,2,
hash::8b7b9165b98a0856,43.358,-5.8526,2,
hash::439f456f973a2e16,43.36248,-5.86735,2,
hash::59a5c8c2f0c131f5,43.37512,-5.831852,2,
hash::abc6e7a3d5d86013,43.35926,-5.85072,2,
hash::a65ed9c0f252d511,43.3683,-5.8694,2,
hash::f839e9a62fd0d79d,43.3579,-5.8425,2,
hash::22d18b8cd14d5118,43.3573,-5.861204,2,
hash::e6c3db7dfacf96b4,43.3844,-5.8094,2,
hash::f127b24dc9b0956c,43.3588,-5.8446,2,
hash::0f3ac79dc88abd59,43.3642,-5.8533,2,
hash::59d7f485edf77378,43.3667,-5.8425,2,
hash::130228d0a98fc35e,43.3733,-5.8287,2,
hash::6f9002512a7e2e9e,43.3691,-5.850957,2,
hash::932be51afa78568a,43.369965,-5.818269,2,
hash::5d7b176deb89182e,43.377975,-5.820944,3,
hash::fcf0f1404f9a0f46,43.364937,-5.84389,5,
hash::e41402b83d4f123e,43.41597,-5.80849,10,
hash::9ebde37679a57722,43.3545,-5.8726,2,
hash::c5485c2af0e7c987,43.3902,-5.18321,3,
hash::d6ead196fa2334bf,43.38865,-5.18632,3,
hash::9d45f9b63a03cd2c,43.3424,-6.38969,2,
hash::ea93dd1dd75cfd59,43.464363,-7.051358,2,
hash::3915959e7f83db84,43.46518,-7.051889,5,
hash::33aa6600db08bcc6,41.50331,-5.7378163,2,
hash::291f2e742ab974ed,41.503292,-5.7379546,2,
hash::67c8c3fc737e6690,41.503273,-5.738045,2,
hash::83442337dd966c57,39.579216,2.6259444,4,
hash::775ce9e970e3833b,42.4781,-1.646808,2,
hash::b2d574387edb2aef,41.37621,2.151466,6,
hash::7b70f33b796a899d,40.422066,-3.694855,14,
hash::7db1f1d10269a7ed,39.88293,-4.032602,4,
hash::24496669f7a16ff0,42.823147,-1.696429,2,
hash::eab24073f31ad291,42.321037,-7.862543,5,
hash::71547febb7c04981,42.355373,-7.905144,5,
hash::37537d6d0d56ac34,42.341972,-7.867465,6,
hash::c5f0533e971436b3,42.40799,-7.072508,5,
hash::edf2b09aa15d0b75,36.50098,-4.938327,4,
hash::6adabdcea7b31302,39.934128,-3.489804,8,
hash::1c08f718fa0af243,40.44089,-3.701019,1,
hash::991f09fcc8960240,41.83663,2.799286,4,
hash::c8e679baaf10afdd,41.543068,1.892943,12,
hash::62f9154188037f40,41.40476,2.18961,17,
hash::d226269384600e76,40.376793,-3.633473,4,
hash::57ff7082cfc1cb9b,40.37646,-3.634324,8,
hash::9a3394f7223b6889,40.40786,-3.634714,4,
hash::c8f9b8e7ca226fc4,38.81686,0.022159,16,
hash::e4df2dc9b9ffceb7,43.540646,-5.697091,1,
hash::75b194d429daec64,43.312473,-3.061092,2,
hash::8cb621b67b638a7b,43.31126,-3.053486,2,
hash::a9f9f9de03f0449f,43.31092,-3.05676,2,
hash::a25160a0c7229291,43.312927,-3.030306,2,
hash::4634381ba4b4e9a8,42.058098,2.238844,2,
hash::e673b7a831c66523,41.87177,0.719387,1,
hash::beddd05bcb7b5f8b,42.7846,-5.783691,4,
hash::c11be860456aeb63,43.35941,-5.85481,26,
hash::f0c5b87fd33bb43b,42.861736,-4.497621,2,
hash::14e711aeef30d3f7,42.86512,-4.496746,2,
hash::29de4f6d68f551a9,42.26789,-4.40586,2,
hash::c9a9481df16f0033,41.990765,-4.511121,3,
hash::2777db9c4b38f793,42.8275,-4.8436,2,
hash::78b4342439a76a01,42.8944,-4.7477,2,
hash::91d6a501d33b9ab6,41.900192,-4.518805,6,
hash::a30d8e003a67e339,41.38553,2.19359,16,
hash::6e1ecc208ca0ada7,40.288013,-3.917853,8,
hash::855b87b3f6afd9a4,39.862125,-3.980628,16,
hash::a54737ad355b7b01,36.520485,-6.224294,2,
hash::1bd6a829c76f366d,42.269062,-4.4038,2,
hash::c71b062410908315,39.47011,3.15551,2,
hash::4fb92af7ab78c72c,39.934055,4.149178,1,
hash::6e55e072525805a8,42.91003,-2.663482,6,
hash::5e59ac92a64e56af,42.266365,-8.779171,1,
hash::b6ee5ead1a808c01,42.86117,-2.68208,10,
hash::db01e932f1958012,36.59902,-4.5389676,6,
hash::05361b65919b0547,37.25845,-6.95736,3,
hash::d9a95d026e6d0d45,39.471,-0.37555057,8,
hash::5090f7dc350fe00d,40.424175,-3.699349,1,
hash::884064473ebc9d00,40.42422,-3.699314,2,
hash::33dae22215536300,40.424294,-3.699314,2,
hash::6a515fd0ffd08f9e,38.840782,-0.47118264,4,
hash::97ec1c673f964906,40.425556,-3.673651,2,
hash::9daeb3ad32740171,40.408226,-3.704357,2,
hash::436c96e39ed1d4ba,42.432663,-8.640839,6,
hash::6e964a618300201c,42.283237,-8.60926,2,
hash::e5fd55bf3470b86c,38.886337,-7.004663,2,
hash::157fb10437b94279,38.886868,-7.002152,2,
hash::6e69edb50a4f3694,39.478878,-6.34477,1,
hash::4bf338df233e5c52,42.33858,-1.804544,2,
hash::5a6d8159ea2a02b9,42.21848,-8.703101,2,
hash::105fd6b314474e2e,42.06316,2.8117657,6,
hash::8d9578da763bf496,36.911285,-6.0837336,1,
hash::afe751a724052674,43.030815,-7.536396,1,
hash::cba75ebd67f46838,36.28426,-6.0841994,2,
hash::1a5fe557520fa322,41.515076,-5.757183,1,
hash::7b86ca311b3e1962,39.783417,-6.925139,2,
hash::08be9e77bceeba25,40.117653,-5.847995,2,
hash::010fd70ca1f271d4,41.363144,1.29282,2,
hash::2456102ba2c775dd,39.379833,-6.048333,2,
hash::7ac17a1974f61a39,41.506565,-5.736246,2,
hash::849b005a7a4740b7,42.59492,-8.768782,2,
hash::1f2a3f4dbfc9ffd2,42.588314,-8.788052,2,
hash::acfaed74a7728e70,42.38784,-1.7939153,2,
hash::a04eb58d3bd401c2,41.116657,1.2557893,4,
hash::b3a470ebab7d5ce4,42.388428,-1.7957616,2,
hash::3e1f9568342f6330,40.336617,-1.104042,2,
hash::be63cb41b142f066,42.168495,-8.626171,2,
hash::1a0ff1d9f24b8876,42.13348,-8.79727,4,
hash::64769bcaf2e31ffd,42.13287,-8.795249,6,
hash::82711fa6c7cdc03c,42.14288,-8.818901,6,
hash::34223781e426c393,42.13368,-8.79536,2,
hash::6be06f8fc16b17db,42.119,-8.621159,3,
hash::5e0054aaff3dd9c0,41.935192,-8.836601,4,
hash::c2d5ef326197bd6c,42.4286,-8.6288,3,
hash::346d9f01abd7a57a,42.41599,-8.812803,4,
hash::1730c493275b327b,42.41578,-8.812187,3,
hash::3c57ca26749bc0a2,42.220196,-8.706229,3,
hash::5325d4d95df435b2,42.221123,-8.724043,5,
hash::647ada3c0d81a99e,42.180725,-8.70864,6,
hash::dd51406eb11a9ba7,42.255184,-8.6848,3,
hash::31b7c4b32c0b23d6,42.17523,-8.713015,2,
hash::b5b560eba1737199,39.536835,-0.357937,2,
hash::07a0de7c144e5433,42.830364,-1.667445,2,
hash::03db8182fa5de265,42.93324,-1.50424,2,
hash::8fec8a39f5c199db,39.847595,4.255233,1,
hash::7feb7d500b39f8fe,39.847595,4.255233,1,
hash::350efc54a909e52f,38.877857,-0.745934,4,
hash::749d09d434126e59,38.950222,-0.18171994,2,
hash::1bc2796123edd06a,41.5177,-5.7611184,2,
hash::c10b55f8ba92d5c9,41.517742,-5.761024,2,
hash::f0d4818a653cbf82,41.51782,-5.760873,2,
hash::e220661b87e4edfe,41.468185,-5.767615,2,
hash::7f59e5159b2934b5,41.46824,-5.7678547,2,
hash::2da207cc55ac20c8,41.468254,-5.7679715,2,
hash::559cab772e34a009,40.644882,-3.156205,2,
hash::de77376a20cc64a6,37.420837,-6.030267,2,
hash::7f1f672ffe20064b,39.9195,-6.559694,2,
hash::bf4a2752061e5ee9,39.813972,-6.477167,2,
hash::0beb72db8ec00241,41.53611,-1.625502,2,
hash::09535ab05286ef34,41.502666,-5.7415185,2,
hash::0c184e35163d71ba,41.502693,-5.741469,2,
hash::fae64f49a17eb6ca,41.60424,-4.762734,2,
hash::782c696b1224ecb9,41.506886,2.3428764,2,
hash::241405423e1bc6cf,41.505287,2.3455446,2,
hash::1ec1077921b29a9e,42.549488,1.1569177,2,
hash::406216b2f095fe20,43.5372,-6.4970684,2,
hash::93e17651df9b754b,43.5265,-6.553228,2,
hash::76738a42842dc979,41.89096,2.6566346,1,
hash::33518e713d6b837b,41.05815,0.4417201,2,
hash::09db87cd3a3072e6,42.129673,2.9031188,1,
hash::e8bfb5be5ea45256,41.591213,0.5841775,1,
hash::2db402ceff2a1cf1,42.340363,-8.612991,2,
hash::eb5887c7502874b1,41.538647,2.441875,2,
hash::91cd65024a1c0b7a,41.541367,2.436565,2,
hash::f8387f61c1363eaa,41.544277,2.44046,2,
hash::0c7c51dd9003795d,41.538685,2.441829,2,
hash::111afc65fe441878,41.541225,2.436194,2,
hash::2753649761afd1cc,39.81386,4.27873,1,
hash::29984b2df9ff8dee,39.81386,4.27873,1,
hash::e06fad7565e37cde,43.304478,-2.2026212,1,
hash::c36ad807463c76d2,38.780823,-0.7837515,2,
hash::6412e301a3809708,41.594482,-3.594751,2,
hash::dd638c765ec387b0,39.455093,-0.47237664,2,
hash::9aaf6f5a2ff370eb,42.26181,-1.1911721,2,
hash::f75f1004d63914f5,41.663506,1.133481,4,
hash::7a9ad313e77d135e,40.39622,-3.59101,5,
hash::67c98a39b2cf5d6a,41.66799,2.7556107,2,
hash::7ff2669dbc6c4e87,43.568718,-6.944178,1,
hash::5fe3a43036aaaa61,41.42051,2.001623,2,
hash::0b2441c5dd19ea7f,42.071793,2.816868,2,
hash::7b6de62b3e3f894b,40.405712,-3.699789,3,
hash::751714a162e92d6e,41.96873,3.147312,3,
hash::fdef8ccde652a951,42.821968,-1.668427,2,
hash::001c758d310ae87d,42.830006,-1.666899,2,
hash::a1453bed3f40a821,42.819386,-1.657191,2,
hash::9dc6410f19889b45,42.81054,-1.672398,2,
hash::8fa17a385ab2e850,42.82907,-1.644691,2,
hash::30c35276222164ce,42.783726,-1.63107,8,
hash::2ebdd501316158c8,43.524715,-5.641344,5,
hash::8f3a5d5f133da934,37.762486,-1.037005,6,
hash::0868f58e9ef4bd93,41.381016,2.118408,25,
hash::bc325d487a32227f,39.580555,2.647833,2,
hash::357f327f84e81c2a,41.43041,2.145753,3,
hash::e07bd22e9b2e89c3,28.100788,-15.41947,6,
hash::d19b3995b8f4c36c,39.963467,-4.8307586,13,
hash::700be1912b8c278e,40.944706,-4.121022,4,
hash::5e91ea45f3f78da3,36.42038,-6.145604,4,
hash::f582b1815ee84407,43.461113,-3.805811,17,
hash::253ee900d3c56f66,41.403233,2.179287,4,
hash::ea2ebd1bdbccd937,43.262,-2.922935,25,
hash::3c291e3d87b11f05,43.36481,-5.846477,3,
hash::946bf07c79c07f37,38.3458,-0.4914,17,
hash::05101183a0c9186f,43.539513,-5.66162,16,
hash::ef7d56286a75b6f9,41.407795,2.139711,2,
hash::9fd00ae5c3afd052,39.49875,2.4990754,1,
hash::0dcf013b4aa49be6,39.538475,2.443772,1,
hash::e7b5e75abc70de7c,39.523617,2.475431,1,
hash::fdc74c8f3983d688,39.517944,2.4822848,1,
hash::906e8745c04d9dc1,40.97972,-5.663878,2,
hash::2945f1aa0b3eb564,28.114307,-15.448777,12,
hash::f74ae896ae334c49,39.481106,-0.391125,35,
hash::dd1d1164a8b57d97,41.630646,2.163156,8,
hash::45a03fd1ffb33152,37.883858,-4.780831,2,
hash::da5ba20fcccd4299,40.969017,-5.661463,5,
hash::4a0a09b63f0ecfff,41.415695,2.180697,4,
hash::bc9080b38101f233,41.61199,0.628086,4,
hash::401084d9782b7a23,42.4307,-8.07789,3,
hash::13f0d9dd618b5bcf,39.482433,-0.371307,1,
hash::027dddbc85b03da2,37.256424,-6.947109,4,
hash::1fd6a3cec27fa9c4,42.80872,-1.647214,2,
hash::5bf610053c52fd6d,42.80873,-1.6471697,2,
hash::df2cd85168ff7b32,40.41788,-3.70007,20,
hash::e095344afa8753b0,43.22971,-2.876304,10,
hash::def3ed4eb7474087,42.789818,-1.617759,2,
hash::f78a6ac9b8196535,41.39372,2.131053,4,
hash::fc4e4608085d142c,41.643997,-4.7276244,8,
hash::44b9b357aacc979f,41.39291,2.158799,10,
hash::e006c8fc3ed145b8,41.62068,0.636552,2,
hash::a8e359c50c605f7e,41.38889,2.164834,9,
hash::983962b5a1e8413b,41.3988,2.20382,11,
hash::dde71f8f6fe486de,39.456367,-0.373751,4,
hash::b498416041bc2196,40.44343,-3.65769,4,
hash::18cf66d61873ad0b,40.4434,-3.6581,26,
hash::8ce4050d228a3e90,40.44269,-3.65784,3,
hash::3edc7070d633651a,41.385925,2.182693,4,
hash::ef0c096266c92e8e,43.543465,-5.666471,11,
hash::57eb447973a7c9a4,43.364277,-5.84502,3,
hash::cca1c96ae1e2da8e,39.578823,2.468911,1,
hash::f982ffe04c73616a,42.563354,1.093263,6,
hash::e580f2e9ccb6f0fe,41.61201,0.619209,4,
hash::0f4cafb70eb7168c,38.363297,-0.4894164,6,
hash::f22befdf8e8a068d,38.33668,-0.50706,6,
hash::db74fe7ae939eced,39.436527,-0.355348,2,
hash::a0daf82b4b345baa,38.984104,-1.846026,4,
hash::a0f02cda752f00cc,41.40626,2.168021,6,
hash::bea6b71351b22eff,36.74573,-3.514856,4,
hash::5ebad22916484110,41.560112,2.014502,9,
hash::dab011ac25f6f221,39.490673,2.4812555,1,
hash::a23b06cad423badc,42.465187,-2.453374,4,
hash::6a2cc295b21148ed,28.080881,-15.417883,5,
hash::f413940d723493b6,41.543858,2.201655,4,
hash::80027386001477cb,40.96749,-5.668979,7,
hash::fff555b83b67d7c2,38.36385,-0.4874857,8,
hash::8c0aaec9f46d8a8c,42.448734,1.16359,4,
hash::60e815b5a4dab514,42.873417,-8.542904,4,
hash::982ef6b4e7c9f7b5,39.48129,-0.389221,2,
hash::4a38fc05cf4fd043,41.579212,1.615591,4,
hash::d6284ff49c7645b7,39.85728,-4.019286,2,
hash::5827de55fc4df70f,40.42524,-3.712775,2,
hash::02f529a7c02ad7b2,40.491592,-3.605902,32,
hash::aad4efc0b5cce65b,42.016174,-4.5354,2,
hash::2329ca7898b97028,39.513924,2.4817147,1,
hash::9d422b0f8153abef,43.294422,-2.990147,4,
hash::4933fea338c20e6a,37.186855,-3.60932,5,
hash::67ea2fff280f02e1,40.434406,-3.670241,8,
hash::233b390536516ae0,43.35283,-4.043241,8,
hash::a4238df2803eb8ab,28.45409,-16.290758,4,
hash::6b7a9f112e08f50f,42.12157,-8.849865,4,
hash::ff31e663ba49df04,28.144505,-15.658126,7,
hash::18f4a83863a80d6d,36.841652,-2.458573,4,
hash::bf6339d971c37f68,28.48698,-16.315994,4,
hash::b7d81cee400bccf7,41.389793,2.150044,2,
hash::4c81e5259bb46120,37.996708,-1.13583,4,
hash::595bdd06788fe8ef,39.51041,2.529409,1,
hash::e34a76728c74ba75,39.51041,2.529409,1,
hash::1be8e0cdb9ba9624,39.51041,2.529409,1,
hash::31ac8ee170ddd360,39.51041,2.529409,1,
hash::2f2bbff30e076681,43.3697,-8.388311,6,
hash::4ee86833516d3f1e,41.980637,2.309591,2,
hash::7ca6098dd25853c0,40.419384,-3.709841,4,
hash::fc0010fc1f77b3bf,41.489166,2.035394,4,
hash::b8875db350baf4b2,39.861294,-4.020642,13,
hash::f8863687aec6cfdc,27.819183,-15.763147,10,
hash::006376ff2f4810f5,39.507187,2.532274,5,
hash::869fb8f5da878ed3,41.40081,2.141962,4,
hash::250db09546654f8d,41.397854,2.161422,4,
hash::f613d16df99edd9f,41.397808,2.161183,4,
hash::eb8339c64eec3906,41.38868,2.130875,2,
hash::67b767c380494b9b,41.413406,2.194702,7,
hash::ecbc87a155d1ee25,41.41066,2.137401,3,
hash::9b0debf6e75e0fb2,41.38261,2.142857,2,
hash::7d1b20535c90cc60,41.378376,2.144803,2,
hash::b7483c20d67b52f4,41.38966,2.14938,3,
hash::4c26711cffed816b,41.392467,2.162676,2,
hash::1fe9aea6f5d4763f,28.119005,-15.424775,4,
hash::49b410dc2330bb7b,41.508568,2.139769,14,
hash::f2fee0edc489894e,41.508083,2.140105,18,
hash::bab4bc603fd36e63,41.507423,2.138241,14,
hash::f1c3da6bce8df9de,41.509045,2.136689,12,
hash::eb181116f5e79bc1,41.396397,2.1699884,7,
hash::b2596bfb4c7de885,41.39907,2.1772,3,
hash::df676b3930d27521,43.324776,-1.977145,11,
hash::423b4849e89aaef4,41.53807,2.216568,4,
hash::e6092baaa49df9fe,40.459946,-3.47963,4,
hash::10436af5a91a0291,37.386703,-6.000502,12,
hash::90634a81bfad1eb6,37.884758,-4.784674,9,
hash::bc5c37be32082b62,39.53861,2.4536762,1,
hash::922e0fbe9fb1eb6b,39.537216,2.4404237,1,
hash::9c0b23e09e0c2639,39.537216,2.4404237,1,
hash::929bfabf0620232a,36.780434,-6.355147,4,
hash::785e72f19c88ca34,36.614372,-4.503782,4,
hash::8a112f9aede5c09e,36.716015,-4.284299,4,
hash::2a0e843ef1115973,28.051529,-16.71612,4,
hash::b892ff191c554214,36.625492,-4.498356,4,
hash::cf5e6152d07f335f,38.988125,-3.928284,4,
hash::c31bcc4dd04e6807,36.661095,-4.756351,4,
hash::0f245d3c49463b42,40.435425,-3.8132348,7,
hash::6937ca960dc3a871,39.5758,2.649018,5,
hash::1e12022d63618f9c,39.57673,2.653876,7,
hash::bf439d4b64a4a9de,42.81509,-1.639773,5,
hash::b00c1da7766d8b76,36.510227,-4.886454,3,
hash::f0919c918835a004,36.661045,-4.756394,2,
hash::523086bf32610fa6,41.374596,2.165863,5,
hash::f6210b09f7373333,40.42993,-3.718733,5,
hash::127756e6e9d84b90,40.42736,-3.6808,6,
hash::98ec70982c4bb3a7,43.55549,-5.921123,2,
hash::b3b7502fb3a3eefa,43.357746,-5.852724,3,
hash::5bc0c3f95f9b11ea,40.957382,-5.665616,7,
hash::a97e5656752422ea,42.23729,-8.729285,2,
hash::665ae9585c6ee820,40.443832,-3.691728,3,
hash::c7d13c2a5c30bd43,40.422714,-3.708842,6,
hash::5e251212c28e2214,39.46865,-0.37984,4,
hash::c13b40c3a816ad13,42.88786,-8.534607,4,
hash::14d82539f00c2309,42.87895,-8.54624,5,
hash::87cff6621cc935a8,37.18563,-3.605187,4,
hash::e4476648d66bb59b,28.108137,-15.415892,4,
hash::476ef821063b88a8,41.382233,2.161419,4,
hash::8bef7732d2cf5be3,39.494534,2.5034275,1,
hash::aab26582de7f9bf6,41.405937,2.127265,24,
hash::3de95e04fb10c753,39.76836,2.714813,2,
hash::b7e74a6cc1fbcf6d,41.53277,2.439787,4,
hash::7e034c46f930aff6,41.378944,2.144232,7,
hash::3e31523aa149a6a6,42.242172,1.967448,4,
hash::0f9df96545045006,40.408627,-3.714696,4,
hash::5142b3f85d68e0e7,39.468575,-0.368263,5,
hash::37496317b30536c2,41.389435,2.144592,4,
hash::8b09975e06123ff1,38.99432,-1.858326,8,
hash::35a2c640ac65946a,37.37479,-5.997828,5,
hash::a642e7b09687522e,41.40173,2.120758,4,
hash::51d73d80ed567521,37.6025,-0.98878,2,
hash::3c08e5e15e89b108,42.84307,-2.673352,2,
hash::530b4bc29f36c0c0,41.63707,-0.900214,2,
hash::47bdeac1ead7bd32,36.508553,-4.886112,2,
hash::d570abcb8a8b040b,39.871857,-4.034078,2,
hash::1b764142f9be3c38,41.43487,2.191911,2,
hash::6f6ff64d62afa61b,41.6544,-0.884071,2,
hash::2635102302e6f9ed,41.650654,-0.885139,2,
hash::965410b6d74bc07e,36.508583,-4.888966,2,
hash::9d3fe8282118ee1c,42.462315,-2.442902,2,
hash::6974bd15d5a84935,41.373463,2.171712,2,
hash::efbe4888c6e429b0,36.718548,-4.427283,2,
hash::86805b3dfd99e3af,41.430225,2.17299,2,
hash::992f592d85c16eb4,43.28686,-2.176813,2,
hash::ecbee037a65df22b,40.458,-3.694204,2,
hash::6872b21e954aee00,41.39383,2.138433,2,
hash::aac8347676701857,41.392227,2.139675,2,
hash::6a0b8f3630cd0c81,37.541077,-5.07992,2,
hash::c66e7236719c2352,41.657223,-0.880822,4,
hash::f037822736469225,40.43171,-3.706265,2,
hash::102d8f594a0edf09,40.458836,-3.676405,2,
hash::1eb32e83b293ee2a,41.721245,1.836932,2,
hash::76f1ebe0e83bce67,41.63566,-0.911005,2,
hash::38858c12f8e29103,39.436485,-0.354941,4,
hash::e782e98430bf23b1,39.53245,2.56985,4,
hash::f993f4e25baf0374,40.24045,-3.753668,2,
hash::bb4bcab65499f9f1,37.393826,-5.97589,2,
hash::a195ee9ec0e64ad3,43.523396,-5.612221,1,
hash::24aeb79aa58b8e32,40.281834,-3.922469,4,
hash::3b651b4a5b746f9c,43.425076,-3.8394203,8,
hash::fe164b043b4eecc9,36.659958,-4.476173,4,
hash::b94078f2da8df1f2,43.358402,-4.064298,6,
hash::5474c21114f6ca15,42.577766,-0.529058,4,
hash::758a7505b263182d,38.38837,-0.755092,6,
hash::0f1d790c498efdc0,40.427654,-3.552284,14,
hash::eccedc0f11c2de57,37.372437,-5.956215,2,
hash::8a8fe81dd7b6ecd8,43.355877,-8.398823,8,
hash::721551f1810a1fff,40.575207,-4.009344,8,
hash::f3a91bbc72b74190,37.36639,-2.2422223,18,
hash::d9f4e9d4caa42327,43.390594,-5.802863,4,
hash::9fcf5d53af528267,37.425636,-5.987841,2,
hash::adf8da18c656dd3c,43.42242,-5.826525,1,
hash::94bedcb65f62a0cf,37.40875,-5.965631,2,
hash::e68c2b1160d05d6c,37.36959,-5.951069,2,
hash::786c5fc66af65a22,43.13775,-6.07571,1,
hash::2fae2442ba2ad527,37.403667,-5.989386,2,
hash::b0a48da64bd62885,37.379498,-5.971471,2,
hash::e8e6ff308584ac4d,43.530907,-5.922328,4,
hash::dc271ef3453e2bd0,43.234478,-8.12946,4,
hash::3bb1e2c3d2088571,37.410507,-5.978437,2,
hash::5cec436079f5d775,41.38495,2.11611,2,
hash::dba89b279de453bb,40.96216,-5.658789,2,
hash::13c62a35ad65472c,40.478054,-3.686428,2,
hash::c9b9930be9863d3a,40.474373,-3.687877,3,
hash::862fc679459baee6,40.460495,-3.43998,2,
hash::665eb13e44d3d1bf,40.963078,-5.67366,2,
hash::f0aeb74151a591f5,40.357506,-5.527123,4,
hash::0bbc4f82e583a5dc,40.445442,-3.69077,3,
hash::d019bfc44bf44bda,40.431908,-3.689124,3,
hash::d4ac560d3f44c119,41.86148,2.662512,2,
hash::b574f4f64c93186e,41.41613,2.18056,31,
hash::d44eefe3b595bebb,41.388424,2.169394,3,
hash::6d15d52511c75d15,39.573875,2.64392,2,
hash::084a44c42eb4ffe6,41.36872,2.01794,4,
hash::308563f8f9a94cd1,40.92165,0.401089,2,
hash::fbbadaf5cda72f5b,40.626343,-4.233588,3,
hash::f965052b4fbaa4af,43.547783,-5.919794,1,
hash::68095bdf0882383c,42.308895,3.013139,2,
hash::2007905eb672ae1f,42.31046,3.012,4,
hash::2bfa104c567c7d2d,39.945854,-0.064174,4,
hash::a7ea9a3110b38c90,43.544487,-5.662294,1,
hash::b24c5aa4a7f5e7c2,41.06472,1.057482,4,
hash::4c06cc97e9c9b4ed,41.064697,1.05762,2,
hash::eb0329dba25ba1b6,42.26667,2.9736338,2,
hash::f27915099bcf2f20,43.29049,-1.94121,4,
hash::9cb933aea77c18e1,37.880207,-4.820977,3,
hash::9ab59daee20b364f,37.876797,-4.846901,4,
hash::00d86066df7cd41c,42.396057,-7.106389,2,
hash::494c564459468805,43.324017,-3.109918,23,
hash::417e0e3180e6be3e,28.098646,-15.44075,2,
hash::13470dfb93508598,41.550648,2.433555,1,
